,Stock_name,date,close,high,low,open,volume
559,SQUAREPHARMA,2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810
560,SQUAREPHARMA,2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774
561,SQUAREPHARMA,2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761
562,SQUAREPHARMA,2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694
563,SQUAREPHARMA,2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525
564,SQUAREPHARMA,2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653
565,SQUAREPHARMA,2017-08-22 00:00:00+00:00,159.78,160,158.02,158.23,21297812
566,SQUAREPHARMA,2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189
567,SQUAREPHARMA,2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621
568,SQUAREPHARMA,2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218
569,SQUAREPHARMA,2017-08-28 00:00:00+00:00,161.47,162,159.93,160.14,25279674
570,SQUAREPHARMA,2017-08-29 00:00:00+00:00,162.91,163.12,160,160.1,29307862
571,SQUAREPHARMA,2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946
572,SQUAREPHARMA,2017-08-31 00:00:00+00:00,164,164.52,163.48,163.64,26412439
573,SQUAREPHARMA,2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568
574,SQUAREPHARMA,2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054
575,SQUAREPHARMA,2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047
576,SQUAREPHARMA,2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995
577,SQUAREPHARMA,2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159
578,SQUAREPHARMA,2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926
579,SQUAREPHARMA,2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119
580,SQUAREPHARMA,2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752
581,SQUAREPHARMA,2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646
582,SQUAREPHARMA,2017-09-15 00:00:00+00:00,159.88,160.97,158,158.47,48203642
583,SQUAREPHARMA,2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718
584,SQUAREPHARMA,2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352
585,SQUAREPHARMA,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239
586,SQUAREPHARMA,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382
587,SQUAREPHARMA,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424
588,SQUAREPHARMA,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334
589,SQUAREPHARMA,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985
590,SQUAREPHARMA,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552
591,SQUAREPHARMA,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592
592,SQUAREPHARMA,2017-09-29 00:00:00+00:00,154.12,154.13,152,153.21,25856530
593,SQUAREPHARMA,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860
594,SQUAREPHARMA,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388
595,SQUAREPHARMA,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177
596,SQUAREPHARMA,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800
597,SQUAREPHARMA,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749
598,SQUAREPHARMA,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129
599,SQUAREPHARMA,2017-10-10 00:00:00+00:00,155.9,158,155.1,156.055,15456331
600,SQUAREPHARMA,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693
601,SQUAREPHARMA,2017-10-12 00:00:00+00:00,156,157.37,155.7299,156.35,16045720
602,SQUAREPHARMA,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608
603,SQUAREPHARMA,2017-10-16 00:00:00+00:00,159.88,160,157.65,157.9,23894630
604,SQUAREPHARMA,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438
605,SQUAREPHARMA,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659
606,SQUAREPHARMA,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326
607,SQUAREPHARMA,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246
608,SQUAREPHARMA,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461
609,SQUAREPHARMA,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731
610,SQUAREPHARMA,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554
611,SQUAREPHARMA,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691
612,SQUAREPHARMA,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150
613,SQUAREPHARMA,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292
614,SQUAREPHARMA,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672
615,SQUAREPHARMA,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847
616,SQUAREPHARMA,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040
617,SQUAREPHARMA,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174,58683826
618,SQUAREPHARMA,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566
619,SQUAREPHARMA,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914
620,SQUAREPHARMA,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,24409527
621,SQUAREPHARMA,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531
622,SQUAREPHARMA,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183
623,SQUAREPHARMA,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025
624,SQUAREPHARMA,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451
625,SQUAREPHARMA,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351
626,SQUAREPHARMA,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326
627,SQUAREPHARMA,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811
628,SQUAREPHARMA,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387
629,SQUAREPHARMA,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471
630,SQUAREPHARMA,2017-11-22 00:00:00+00:00,174.96,175,173.05,173.36,24997274
631,SQUAREPHARMA,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519
632,SQUAREPHARMA,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313
633,SQUAREPHARMA,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442
634,SQUAREPHARMA,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324
635,SQUAREPHARMA,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368
636,SQUAREPHARMA,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080
637,SQUAREPHARMA,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052
638,SQUAREPHARMA,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428
639,SQUAREPHARMA,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357
640,SQUAREPHARMA,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613
641,SQUAREPHARMA,2017-12-08 00:00:00+00:00,169.37,171,168.82,170.49,23096872
642,SQUAREPHARMA,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051
643,SQUAREPHARMA,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457
644,SQUAREPHARMA,2017-12-13 00:00:00+00:00,172.27,173.54,172,172.5,23142242
645,SQUAREPHARMA,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307
646,SQUAREPHARMA,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632
647,SQUAREPHARMA,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533
648,SQUAREPHARMA,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872
649,SQUAREPHARMA,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392
650,SQUAREPHARMA,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826
651,SQUAREPHARMA,2017-12-22 00:00:00+00:00,175.01,175.424,174.5,174.68,16052615
652,SQUAREPHARMA,2017-12-26 00:00:00+00:00,170.57,171.47,169.679,170.8,32968167
653,SQUAREPHARMA,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062
654,SQUAREPHARMA,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171,15997739
655,SQUAREPHARMA,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711
656,SQUAREPHARMA,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048
657,SQUAREPHARMA,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653
658,SQUAREPHARMA,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345
659,SQUAREPHARMA,2018-01-05 00:00:00+00:00,175,175.37,173.05,173.44,23016177
660,SQUAREPHARMA,2018-01-08 00:00:00+00:00,174.35,175.61,173.93,174.35,20134092
661,SQUAREPHARMA,2018-01-09 00:00:00+00:00,174.33,175.06,173.41,174.55,21262614
662,SQUAREPHARMA,2018-01-10 00:00:00+00:00,174.29,174.3,173,173.16,23589129
663,SQUAREPHARMA,2018-01-11 00:00:00+00:00,175.28,175.4886,174.49,174.59,17523256
664,SQUAREPHARMA,2018-01-12 00:00:00+00:00,177.09,177.36,175.65,176.18,25039531
665,SQUAREPHARMA,2018-01-16 00:00:00+00:00,176.19,179.39,176.14,177.9,29159005
666,SQUAREPHARMA,2018-01-17 00:00:00+00:00,179.1,179.25,175.07,176.15,32752734
667,SQUAREPHARMA,2018-01-18 00:00:00+00:00,179.26,180.1,178.25,179.37,30234512
668,SQUAREPHARMA,2018-01-19 00:00:00+00:00,178.46,179.58,177.41,178.61,30827809
669,SQUAREPHARMA,2018-01-22 00:00:00+00:00,177,177.78,176.6016,177.3,26023683
670,SQUAREPHARMA,2018-01-23 00:00:00+00:00,177.04,179.44,176.82,177.3,31702531
671,SQUAREPHARMA,2018-01-24 00:00:00+00:00,174.22,177.3,173.2,177.25,50562257
672,SQUAREPHARMA,2018-01-25 00:00:00+00:00,171.11,174.95,170.53,174.505,39661804
673,SQUAREPHARMA,2018-01-26 00:00:00+00:00,171.51,172,170.06,172,37121805
674,SQUAREPHARMA,2018-01-29 00:00:00+00:00,167.96,170.16,167.07,170.16,48434424
675,SQUAREPHARMA,2018-01-30 00:00:00+00:00,166.97,167.37,164.7,165.525,45137026
676,SQUAREPHARMA,2018-01-31 00:00:00+00:00,167.43,168.4417,166.5,166.87,30984099
677,SQUAREPHARMA,2018-02-01 00:00:00+00:00,167.78,168.62,166.76,167.165,38099665
678,SQUAREPHARMA,2018-02-02 00:00:00+00:00,160.5,166.8,160.1,166,85436075
679,SQUAREPHARMA,2018-02-05 00:00:00+00:00,156.49,163.88,156,159.1,66090446
680,SQUAREPHARMA,2018-02-06 00:00:00+00:00,163.03,163.72,154,154.83,66625484
681,SQUAREPHARMA,2018-02-07 00:00:00+00:00,159.54,163.4,159.0685,163.085,50852130
682,SQUAREPHARMA,2018-02-08 00:00:00+00:00,155.15,161,155.03,160.29,49594129
683,SQUAREPHARMA,2018-02-09 00:00:00+00:00,156.41,157.89,150.24,157.07,66723743
684,SQUAREPHARMA,2018-02-12 00:00:00+00:00,162.71,163.89,157.51,158.5,60560145
685,SQUAREPHARMA,2018-02-13 00:00:00+00:00,164.34,164.75,161.65,161.95,32104756
686,SQUAREPHARMA,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.045,39669178
687,SQUAREPHARMA,2018-02-15 00:00:00+00:00,172.99,173.09,169,169.79,50609595
688,SQUAREPHARMA,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793
689,SQUAREPHARMA,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012
690,SQUAREPHARMA,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514
691,SQUAREPHARMA,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116
692,SQUAREPHARMA,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232
693,SQUAREPHARMA,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432
694,SQUAREPHARMA,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165
695,SQUAREPHARMA,2018-02-28 00:00:00+00:00,178.12,180.615,178.05,179.26,33604574
696,SQUAREPHARMA,2018-03-01 00:00:00+00:00,175,179.775,172.66,178.54,48801970
697,SQUAREPHARMA,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38453950
698,SQUAREPHARMA,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401366
699,SQUAREPHARMA,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788506
700,SQUAREPHARMA,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462
701,SQUAREPHARMA,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767
702,SQUAREPHARMA,2018-03-09 00:00:00+00:00,179.98,180,177.39,177.96,31385134
703,SQUAREPHARMA,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405
704,SQUAREPHARMA,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404
705,SQUAREPHARMA,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469
706,SQUAREPHARMA,2018-03-15 00:00:00+00:00,178.65,180.24,178.0701,178.5,22584565
707,SQUAREPHARMA,2018-03-16 00:00:00+00:00,178.02,179.12,177.62,178.65,36836456
708,SQUAREPHARMA,2018-03-19 00:00:00+00:00,175.3,177.47,173.66,177.32,32804695
709,SQUAREPHARMA,2018-03-20 00:00:00+00:00,175.24,176.8,174.94,175.24,19314039
710,SQUAREPHARMA,2018-03-21 00:00:00+00:00,171.27,175.09,171.26,175.04,35247358
711,SQUAREPHARMA,2018-03-22 00:00:00+00:00,168.85,172.68,168.6,170,41051076
712,SQUAREPHARMA,2018-03-23 00:00:00+00:00,164.94,169.92,164.94,168.39,40248954
713,SQUAREPHARMA,2018-03-26 00:00:00+00:00,172.77,173.1,166.44,168.07,36272617
714,SQUAREPHARMA,2018-03-27 00:00:00+00:00,168.34,175.15,166.92,173.68,38962839
715,SQUAREPHARMA,2018-03-28 00:00:00+00:00,166.48,170.02,165.19,167.25,41668545
716,SQUAREPHARMA,2018-03-29 00:00:00+00:00,167.78,171.75,166.9,167.805,38398505
717,SQUAREPHARMA,2018-04-02 00:00:00+00:00,166.68,168.94,164.47,167.88,37586791
718,SQUAREPHARMA,2018-04-03 00:00:00+00:00,168.39,168.7455,164.88,167.64,30278046
719,SQUAREPHARMA,2018-04-04 00:00:00+00:00,171.61,172.01,164.77,164.88,34605489
720,SQUAREPHARMA,2018-04-05 00:00:00+00:00,172.8,174.2304,172.08,172.58,26933197
721,SQUAREPHARMA,2018-04-06 00:00:00+00:00,168.38,172.48,168.2,170.97,35005290
722,SQUAREPHARMA,2018-04-09 00:00:00+00:00,170.05,173.09,169.845,169.88,29017718
723,SQUAREPHARMA,2018-04-10 00:00:00+00:00,173.25,174,171.53,173,28614241
724,SQUAREPHARMA,2018-04-11 00:00:00+00:00,172.44,173.9232,171.7,172.23,22431640
725,SQUAREPHARMA,2018-04-12 00:00:00+00:00,174.14,175,173.04,173.41,22889285
726,SQUAREPHARMA,2018-04-13 00:00:00+00:00,174.73,175.84,173.85,174.78,25124255
727,SQUAREPHARMA,2018-04-16 00:00:00+00:00,175.82,176.19,174.8301,175.0301,21578420
728,SQUAREPHARMA,2018-04-17 00:00:00+00:00,178.24,178.9365,176.41,176.49,26605442
729,SQUAREPHARMA,2018-04-18 00:00:00+00:00,177.84,178.82,176.88,177.81,20754538
730,SQUAREPHARMA,2018-04-19 00:00:00+00:00,172.8,175.39,172.66,174.95,34808800
731,SQUAREPHARMA,2018-04-20 00:00:00+00:00,165.72,171.2184,165.43,170.595,65491140
732,SQUAREPHARMA,2018-04-23 00:00:00+00:00,165.24,166.92,164.09,166.8348,36515477
733,SQUAREPHARMA,2018-04-24 00:00:00+00:00,162.94,166.33,161.2201,165.67,33692017
734,SQUAREPHARMA,2018-04-25 00:00:00+00:00,163.65,165.42,162.41,162.62,28382084
735,SQUAREPHARMA,2018-04-26 00:00:00+00:00,164.22,165.73,163.37,164.12,27963014
736,SQUAREPHARMA,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164,35655839
737,SQUAREPHARMA,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.1302,42427424
738,SQUAREPHARMA,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.4102,53569376
739,SQUAREPHARMA,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.225,66539371
740,SQUAREPHARMA,2018-05-03 00:00:00+00:00,176.89,177.5,174.4411,175.88,34068180
741,SQUAREPHARMA,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201317
742,SQUAREPHARMA,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451423
743,SQUAREPHARMA,2018-05-08 00:00:00+00:00,186.05,186.22,183.665,184.99,28402777
744,SQUAREPHARMA,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211241
745,SQUAREPHARMA,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989289
746,SQUAREPHARMA,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212221
747,SQUAREPHARMA,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778772
748,SQUAREPHARMA,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695159
749,SQUAREPHARMA,2018-05-16 00:00:00+00:00,188.18,188.46,186,186.07,19183064
750,SQUAREPHARMA,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188,17294029
751,SQUAREPHARMA,2018-05-18 00:00:00+00:00,186.31,187.8102,186.13,187.19,18297728
752,SQUAREPHARMA,2018-05-21 00:00:00+00:00,187.63,189.27,186.9106,188,18400787
753,SQUAREPHARMA,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.375,15240704
754,SQUAREPHARMA,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415
755,SQUAREPHARMA,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975
756,SQUAREPHARMA,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963
757,SQUAREPHARMA,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075
758,SQUAREPHARMA,2018-05-30 00:00:00+00:00,187.5,188,186.78,187.72,18690547
759,SQUAREPHARMA,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793
760,SQUAREPHARMA,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.9912,23442510
761,SQUAREPHARMA,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.635,26266174
762,SQUAREPHARMA,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.065,21565963
763,SQUAREPHARMA,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933619
764,SQUAREPHARMA,2018-06-07 00:00:00+00:00,193.46,194.2,192.335,194.14,21347180
765,SQUAREPHARMA,2018-06-08 00:00:00+00:00,191.7,192,189.77,191.17,26656799
766,SQUAREPHARMA,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308460
767,SQUAREPHARMA,2018-06-12 00:00:00+00:00,192.28,192.611,191.15,191.385,16911141
768,SQUAREPHARMA,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638393
769,SQUAREPHARMA,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610074
770,SQUAREPHARMA,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719160
771,SQUAREPHARMA,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484865
772,SQUAREPHARMA,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578455
773,SQUAREPHARMA,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628701
774,SQUAREPHARMA,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711898
775,SQUAREPHARMA,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27200447
776,SQUAREPHARMA,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663096
777,SQUAREPHARMA,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569201
778,SQUAREPHARMA,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.2278,25285328
779,SQUAREPHARMA,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365235
780,SQUAREPHARMA,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737666
781,SQUAREPHARMA,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731343
782,SQUAREPHARMA,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954806
783,SQUAREPHARMA,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604248
784,SQUAREPHARMA,2018-07-06 00:00:00+00:00,187.97,188.434,185.2,185.42,17485245
785,SQUAREPHARMA,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756634
786,SQUAREPHARMA,2018-07-10 00:00:00+00:00,190.35,191.28,190.1801,190.71,15939149
787,SQUAREPHARMA,2018-07-11 00:00:00+00:00,187.88,189.7799,187.61,188.5,18831470
788,SQUAREPHARMA,2018-07-12 00:00:00+00:00,191.03,191.41,189.31,189.53,18041131
789,SQUAREPHARMA,2018-07-13 00:00:00+00:00,191.33,191.84,190.9,191.08,12519792
790,SQUAREPHARMA,2018-07-16 00:00:00+00:00,190.91,192.65,190.415,191.52,15043110
791,SQUAREPHARMA,2018-07-17 00:00:00+00:00,191.45,191.87,189.2,189.75,15534523
792,SQUAREPHARMA,2018-07-18 00:00:00+00:00,190.4,191.8,189.93,191.78,16393381
793,SQUAREPHARMA,2018-07-19 00:00:00+00:00,191.88,192.55,189.69,189.69,20286752
794,SQUAREPHARMA,2018-07-20 00:00:00+00:00,191.44,192.43,190.17,191.78,20706042
795,SQUAREPHARMA,2018-07-23 00:00:00+00:00,191.61,191.96,189.56,190.68,15989365
796,SQUAREPHARMA,2018-07-24 00:00:00+00:00,193,193.6601,192.05,192.45,18697898
797,SQUAREPHARMA,2018-07-25 00:00:00+00:00,194.82,194.85,192.43,193.0602,16826483
798,SQUAREPHARMA,2018-07-26 00:00:00+00:00,194.21,195.96,193.61,194.61,19075964
799,SQUAREPHARMA,2018-07-27 00:00:00+00:00,190.98,195.19,190.1,194.99,24023972
800,SQUAREPHARMA,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029535
801,SQUAREPHARMA,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373038
802,SQUAREPHARMA,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935716
803,SQUAREPHARMA,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404012
804,SQUAREPHARMA,2018-08-03 00:00:00+00:00,207.99,208.74,205.4803,207.03,33447396
805,SQUAREPHARMA,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208,25425387
806,SQUAREPHARMA,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587387
807,SQUAREPHARMA,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525487
808,SQUAREPHARMA,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23492626
809,SQUAREPHARMA,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611202
810,SQUAREPHARMA,2018-08-13 00:00:00+00:00,208.87,210.952,207.7,207.7,25890880
811,SQUAREPHARMA,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.155,20748010
812,SQUAREPHARMA,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807564
813,SQUAREPHARMA,2018-08-16 00:00:00+00:00,213.32,213.8121,211.47,211.75,28500367
814,SQUAREPHARMA,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35426997
815,SQUAREPHARMA,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287695
816,SQUAREPHARMA,2018-08-21 00:00:00+00:00,215.04,217.19,214.025,216.8,26159755
817,SQUAREPHARMA,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018131
818,SQUAREPHARMA,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883224
819,SQUAREPHARMA,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476356
820,SQUAREPHARMA,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525117
821,SQUAREPHARMA,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776766
822,SQUAREPHARMA,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254804
823,SQUAREPHARMA,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793824
824,SQUAREPHARMA,2018-08-31 00:00:00+00:00,227.63,228.87,226,226.51,43340134
825,SQUAREPHARMA,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390132
826,SQUAREPHARMA,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33332960
827,SQUAREPHARMA,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34289976
828,SQUAREPHARMA,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619810
829,SQUAREPHARMA,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39516453
830,SQUAREPHARMA,2018-09-11 00:00:00+00:00,223.85,224.299,216.56,218.01,35749049
831,SQUAREPHARMA,2018-09-12 00:00:00+00:00,221.07,225,219.84,224.94,49278740
832,SQUAREPHARMA,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706377
833,SQUAREPHARMA,2018-09-14 00:00:00+00:00,223.84,226.84,222.522,225.75,31999289
834,SQUAREPHARMA,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195133
835,SQUAREPHARMA,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571712
836,SQUAREPHARMA,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123833
837,SQUAREPHARMA,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608794
838,SQUAREPHARMA,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246748
